대여일자,남성,여성,내국인,비회원,1920~1929,1930~1939,1940~1949,1950~1959,1960~1969,1970~1979,1980~1989,1990~1999,2000~2009,2010~2019,대여,기타회원,기온(°C),강수량(mm),풍속(m/s),습도(%),적설(cm),전운량(10분위),지면온도(°C),1시간평균 미세먼지농도(㎍/㎥)
2024-01-15 08:00:00,3061.0,1813.0,4874.0,0.0,0.0,2.0,12.0,69.0,308.0,851.0,1248.0,1986.0,394.0,4.0,4874.0,2329,-6.9,,2.8,65,,0,-5.0,23
2024-01-15 09:00:00,1433.0,951.0,2384.0,0.0,0.0,1.0,7.0,45.0,192.0,335.0,538.0,944.0,320.0,2.0,2384.0,1103,-6.5,,2.4,56,,0,-4.5,23
2024-01-15 10:00:00,907.0,605.0,1512.0,0.0,0.0,0.0,12.0,58.0,161.0,263.0,313.0,449.0,255.0,1.0,1512.0,700,-5.2,,2.9,49,,0,-0.6,21
2024-01-15 11:00:00,1086.0,649.0,1735.0,0.0,0.0,2.0,6.0,62.0,189.0,273.0,366.0,556.0,279.0,2.0,1735.0,830,-3.8,,2.9,44,,0,0.4,31
2024-01-15 12:00:00,1285.0,725.0,2010.0,0.0,0.0,0.0,6.0,65.0,219.0,327.0,377.0,591.0,420.0,5.0,2010.0,903,-2.8,,3.1,38,,0,2.7,29
2024-01-15 13:00:00,1185.0,820.0,2005.0,0.0,0.0,2.0,13.0,49.0,220.0,339.0,377.0,595.0,409.0,1.0,2005.0,922,-1.6,,2.5,39,,0,5.2,27
2024-01-15 14:00:00,1248.0,794.0,2042.0,0.0,0.0,1.0,11.0,64.0,231.0,317.0,356.0,600.0,456.0,6.0,2042.0,888,-0.2,,4.7,38,,0,5.8,32
2024-01-15 15:00:00,1314.0,818.0,2132.0,0.0,0.0,1.0,6.0,77.0,258.0,336.0,352.0,592.0,507.0,2.0,2132.0,993,0.5,,2.3,38,,0,5.6,28
2024-01-15 16:00:00,1697.0,934.0,2631.0,0.0,0.0,3.0,5.0,69.0,280.0,418.0,462.0,784.0,608.0,2.0,2631.0,1164,0.8,,3.1,37,,0,0.6,23
2024-01-15 17:00:00,2805.0,1376.0,4181.0,0.0,0.0,2.0,7.0,82.0,371.0,716.0,962.0,1346.0,693.0,2.0,4181.0,1997,-0.1,,2.7,36,,0,-0.2,35
2024-01-15 18:00:00,3539.0,1843.0,5382.0,0.0,0.0,2.0,7.0,64.0,393.0,872.0,1330.0,2038.0,672.0,3.0,5382.0,2516,-1.5,,2.1,39,,0,-0.4,26
2024-01-15 19:00:00,2172.0,1028.0,3200.0,0.0,0.0,1.0,2.0,44.0,231.0,520.0,759.0,1227.0,413.0,3.0,3200.0,1622,-2.0,,3.0,41,,0,-0.7,17
2024-01-15 20:00:00,1638.0,847.0,2485.0,0.0,0.0,1.0,1.0,31.0,181.0,351.0,541.0,985.0,388.0,6.0,2485.0,1245,-2.4,,3.6,43,,0,-1.0,12
2024-01-15 21:00:00,1365.0,668.0,2033.0,0.0,0.0,1.0,1.0,32.0,163.0,291.0,380.0,781.0,376.0,7.0,2033.0,971,-3.5,,3.1,48,,0,-1.4,20
2024-01-15 22:00:00,1257.0,529.0,1786.0,0.0,0.0,3.0,1.0,15.0,123.0,207.0,291.0,671.0,473.0,2.0,1786.0,817,-4.3,,1.2,52,,0,-1.8,20
2024-01-15 23:00:00,806.0,272.0,1078.0,0.0,0.0,0.0,1.0,23.0,88.0,121.0,181.0,388.0,275.0,1.0,1078.0,483,-4.7,,1.5,54,,0,-2.3,19
2024-01-16 00:00:00,635.0,156.0,791.0,0.0,0.0,0.0,0.0,16.0,97.0,116.0,104.0,253.0,205.0,0.0,791.0,338,-4.9,,2.5,56,,0,-3.0,24
2024-01-16 01:00:00,497.0,84.0,581.0,0.0,0.0,2.0,4.0,14.0,95.0,92.0,73.0,153.0,148.0,0.0,581.0,293,-5.2,,2.8,57,,2,-3.9,24
2024-01-16 02:00:00,328.0,60.0,388.0,0.0,0.0,1.0,2.0,21.0,67.0,62.0,35.0,111.0,89.0,0.0,388.0,190,-5.9,,0.6,56,,0,-4.3,27
2024-01-16 03:00:00,258.0,59.0,317.0,0.0,0.0,0.0,1.0,14.0,73.0,66.0,38.0,76.0,49.0,0.0,317.0,144,-6.2,,0.6,57,,0,-4.7,27
2024-01-16 04:00:00,236.0,69.0,305.0,0.0,0.0,0.0,1.0,19.0,65.0,68.0,50.0,64.0,38.0,0.0,305.0,106,-6.5,,0.5,58,,0,-4.9,26
2024-01-16 05:00:00,474.0,164.0,638.0,0.0,0.0,0.0,3.0,22.0,83.0,129.0,177.0,177.0,47.0,0.0,638.0,267,-6.9,,0.8,57,,0,-5.1,26
2024-01-16 06:00:00,1109.0,401.0,1510.0,0.0,0.0,0.0,1.0,45.0,170.0,300.0,462.0,462.0,69.0,1.0,1510.0,605,-7.0,,1.8,57,,0,-5.2,24
2024-01-16 07:00:00,2052.0,958.0,3010.0,0.0,0.0,1.0,6.0,59.0,269.0,613.0,827.0,1054.0,178.0,2.0,3010.0,1293,-7.0,,1.3,59,,0,-5.3,24
2024-01-16 08:00:00,3308.0,1933.0,5241.0,0.0,0.0,3.0,10.0,73.0,319.0,882.0,1316.0,2232.0,400.0,3.0,5241.0,2505,-7.1,,0.7,64,,1,-5.3,27
2024-01-16 09:00:00,1549.0,1092.0,2641.0,0.0,0.0,2.0,13.0,60.0,198.0,409.0,603.0,1041.0,315.0,0.0,2641.0,1157,-6.3,,2.4,62,,1,-4.4,21
2024-01-16 10:00:00,1046.0,690.0,1736.0,0.0,0.0,2.0,11.0,62.0,181.0,246.0,348.0,574.0,311.0,1.0,1736.0,781,-3.9,,2.2,52,,0,-0.6,29
2024-01-16 11:00:00,1217.0,752.0,1969.0,0.0,0.0,2.0,17.0,61.0,213.0,331.0,413.0,584.0,347.0,1.0,1969.0,896,-1.5,,2.0,49,,1,0.7,43
2024-01-16 12:00:00,1355.0,865.0,2220.0,0.0,0.0,1.0,6.0,76.0,234.0,352.0,409.0,700.0,438.0,4.0,2220.0,923,-0.1,,2.3,41,,3,3.4,37
2024-01-16 13:00:00,1395.0,895.0,2290.0,0.0,0.0,3.0,14.0,78.0,259.0,379.0,413.0,655.0,484.0,5.0,2290.0,1058,0.9,,1.7,38,,5,5.1,40
2024-01-16 14:00:00,1410.0,895.0,2305.0,0.0,0.0,3.0,13.0,91.0,290.0,373.0,391.0,637.0,500.0,6.0,2305.0,994,2.0,,1.1,37,,3,6.3,40
2024-01-16 15:00:00,1590.0,909.0,2499.0,0.0,0.0,1.0,9.0,111.0,293.0,396.0,421.0,733.0,528.0,5.0,2499.0,1091,3.4,,1.3,33,,4,6.0,36
2024-01-16 16:00:00,1865.0,1080.0,2945.0,0.0,0.0,1.0,11.0,98.0,326.0,461.0,590.0,792.0,658.0,7.0,2945.0,1373,4.0,,1.5,32,,7,2.0,34
2024-01-16 17:00:00,3030.0,1574.0,4604.0,0.0,0.0,1.0,5.0,90.0,432.0,786.0,1017.0,1472.0,793.0,8.0,4604.0,2103,3.0,,1.3,34,,8,-0.3,44
2024-01-16 18:00:00,3898.0,2057.0,5955.0,0.0,0.0,0.0,8.0,69.0,412.0,996.0,1468.0,2282.0,714.0,5.0,5955.0,2806,1.7,,1.3,39,,7,-0.2,35
2024-01-16 19:00:00,2334.0,1200.0,3534.0,0.0,0.0,2.0,2.0,37.0,263.0,576.0,830.0,1346.0,475.0,3.0,3534.0,1696,0.8,,0.8,45,,5,-0.3,38
2024-01-16 20:00:00,1900.0,980.0,2880.0,0.0,0.0,0.0,1.0,40.0,191.0,423.0,623.0,1117.0,481.0,4.0,2880.0,1279,0.3,,1.1,47,,7,-0.4,37
2024-01-16 21:00:00,1657.0,842.0,2499.0,0.0,0.0,2.0,5.0,30.0,180.0,355.0,508.0,922.0,494.0,3.0,2499.0,1196,-0.5,,1.9,50,,3,-0.6,35
2024-01-16 22:00:00,1460.0,662.0,2122.0,0.0,0.0,2.0,1.0,19.0,132.0,272.0,343.0,773.0,578.0,2.0,2122.0,1036,-0.9,,1.3,53,,7,-0.7,30
2024-01-16 23:00:00,941.0,291.0,1232.0,0.0,0.0,1.0,1.0,22.0,106.0,147.0,196.0,463.0,295.0,1.0,1232.0,586,-1.7,,1.8,56,,0,-0.9,25
2024-01-17 00:00:00,814.0,197.0,1011.0,0.0,0.0,0.0,2.0,26.0,119.0,132.0,157.0,321.0,254.0,0.0,1011.0,457,-2.0,,2.4,59,,0,-1.1,26
2024-01-17 01:00:00,606.0,93.0,699.0,0.0,0.0,0.0,3.0,31.0,121.0,114.0,91.0,191.0,148.0,0.0,699.0,337,-2.2,,2.1,61,,0,-1.3,44
2024-01-17 02:00:00,426.0,84.0,510.0,0.0,0.0,0.0,0.0,15.0,117.0,89.0,52.0,129.0,107.0,1.0,510.0,226,-1.6,,1.5,61,,4,-0.8,40
2024-01-17 03:00:00,307.0,54.0,361.0,0.0,0.0,0.0,0.0,18.0,91.0,73.0,51.0,76.0,52.0,0.0,361.0,171,-1.1,,1.3,58,,8,-0.8,33
2024-01-17 04:00:00,253.0,85.0,338.0,0.0,0.0,0.0,1.0,21.0,68.0,70.0,63.0,82.0,33.0,0.0,338.0,126,-0.7,,2.7,56,,8,-0.8,32
2024-01-17 05:00:00,509.0,201.0,710.0,0.0,0.0,0.0,5.0,27.0,101.0,143.0,179.0,212.0,43.0,0.0,710.0,326,-0.6,,1.1,55,,8,-0.9,27
2024-01-17 06:00:00,1199.0,428.0,1627.0,0.0,0.0,1.0,3.0,51.0,173.0,355.0,455.0,522.0,66.0,1.0,1627.0,639,-0.6,,1.9,57,,8,-1.1,30
2024-01-17 07:00:00,2361.0,1035.0,3396.0,0.0,0.0,2.0,5.0,70.0,313.0,694.0,982.0,1132.0,195.0,2.0,3396.0,1515,-0.4,,2.5,58,,6,-1.2,26
2024-01-17 08:00:00,3686.0,2207.0,5893.0,0.0,0.0,1.0,10.0,86.0,386.0,1010.0,1507.0,2462.0,428.0,2.0,5893.0,2757,-0.3,,1.2,58,,8,-1.1,29
2024-01-17 09:00:00,1771.0,1173.0,2944.0,0.0,0.0,3.0,14.0,72.0,281.0,433.0,684.0,1079.0,375.0,3.0,2944.0,1345,0.2,,2.5,57,,9,-0.7,32
2024-01-17 10:00:00,1171.0,747.0,1918.0,0.0,0.0,0.0,8.0,69.0,218.0,341.0,414.0,546.0,320.0,2.0,1918.0,906,0.9,,2.6,55,,10,-0.3,34
2024-01-17 11:00:00,940.0,484.0,1424.0,0.0,0.0,1.0,10.0,56.0,177.0,261.0,280.0,406.0,227.0,6.0,1424.0,622,1.3,,0.5,54,,10,-0.2,37
2024-01-17 12:00:00,344.0,167.0,511.0,0.0,0.0,1.0,2.0,13.0,53.0,95.0,93.0,141.0,113.0,0.0,511.0,215,1.0,0.1,1.7,77,0.1,10,-0.2,39
2024-01-17 13:00:00,253.0,113.0,366.0,0.0,0.0,0.0,0.0,10.0,39.0,68.0,72.0,90.0,87.0,0.0,366.0,141,0.7,,1.7,88,1.3,10,-0.2,35
2024-01-17 14:00:00,193.0,77.0,270.0,0.0,0.0,0.0,2.0,11.0,27.0,40.0,47.0,77.0,66.0,0.0,270.0,125,0.8,,3.0,90,2.1,10,-0.2,28
2024-01-17 15:00:00,201.0,80.0,281.0,0.0,0.0,0.0,2.0,12.0,32.0,49.0,39.0,70.0,77.0,0.0,281.0,102,0.7,3.2,2.7,92,2.0,10,-0.2,29
2024-01-17 16:00:00,290.0,90.0,380.0,0.0,0.0,1.0,0.0,7.0,44.0,74.0,64.0,103.0,86.0,1.0,380.0,150,0.9,,3.1,93,2.3,10,-0.2,19
2024-01-17 17:00:00,460.0,164.0,624.0,0.0,0.0,0.0,2.0,20.0,67.0,112.0,141.0,170.0,111.0,1.0,624.0,263,1.1,,3.1,93,1.9,10,-0.2,14
2024-01-17 18:00:00,506.0,154.0,660.0,0.0,0.0,0.0,1.0,14.0,46.0,119.0,151.0,237.0,91.0,1.0,660.0,295,1.2,2.4,2.8,94,1.8,10,-0.2,10
2024-01-17 19:00:00,252.0,86.0,338.0,0.0,0.0,0.0,0.0,2.0,24.0,59.0,86.0,120.0,47.0,0.0,338.0,141,1.4,,2.8,95,1.4,10,-0.2,14
2024-01-17 20:00:00,252.0,97.0,349.0,0.0,0.0,0.0,2.0,4.0,29.0,61.0,81.0,108.0,64.0,0.0,349.0,174,1.5,,2.4,95,1.4,10,-0.2,21
2024-01-17 21:00:00,303.0,71.0,374.0,0.0,0.0,0.0,0.0,7.0,36.0,65.0,67.0,136.0,63.0,0.0,374.0,179,1.7,1.3,3.3,97,1.4,10,-0.2,16
2024-01-17 22:00:00,160.0,34.0,194.0,0.0,0.0,0.0,0.0,2.0,15.0,31.0,39.0,50.0,57.0,0.0,194.0,70,1.9,,1.2,96,1.2,10,-0.2,20
2024-01-17 23:00:00,108.0,19.0,127.0,0.0,0.0,0.0,0.0,4.0,11.0,25.0,20.0,48.0,19.0,0.0,127.0,67,1.8,,1.5,95,1.2,10,-0.2,11
2024-01-18 00:00:00,176.0,56.0,232.0,0.0,0.0,1.0,3.0,3.0,38.0,42.0,34.0,51.0,60.0,0.0,232.0,98,1.8,2.7,1.7,96,1.1,10,-0.2,25
2024-01-18 01:00:00,238.0,49.0,287.0,0.0,0.0,1.0,0.0,11.0,55.0,48.0,40.0,80.0,52.0,0.0,287.0,134,1.7,,0.4,96,1.1,10,-0.2,16
2024-01-18 02:00:00,208.0,35.0,243.0,0.0,0.0,1.0,0.0,10.0,59.0,49.0,34.0,59.0,31.0,0.0,243.0,125,1.7,,0.5,95,0.9,10,-0.2,29
2024-01-18 03:00:00,205.0,36.0,241.0,0.0,0.0,1.0,1.0,12.0,56.0,49.0,48.0,46.0,28.0,0.0,241.0,91,1.8,0.5,1.1,96,0.9,9,-0.2,25
2024-01-18 04:00:00,234.0,51.0,285.0,0.0,0.0,0.0,1.0,19.0,63.0,70.0,46.0,53.0,33.0,0.0,285.0,95,1.9,,1.9,97,0.9,9,-0.2,25
2024-01-18 05:00:00,347.0,121.0,468.0,0.0,0.0,0.0,2.0,22.0,68.0,96.0,121.0,122.0,37.0,0.0,468.0,200,1.9,,1.3,97,0.9,9,-0.2,25
2024-01-18 06:00:00,864.0,272.0,1136.0,0.0,0.0,0.0,0.0,36.0,138.0,248.0,338.0,330.0,46.0,0.0,1136.0,437,1.8,,2.3,96,0.8,8,-0.2,25
2024-01-18 07:00:00,1497.0,609.0,2106.0,0.0,0.0,1.0,5.0,49.0,204.0,456.0,585.0,693.0,112.0,1.0,2106.0,973,1.5,,1.8,95,0.8,9,-0.2,25
2024-01-18 08:00:00,2518.0,1413.0,3931.0,0.0,0.0,1.0,14.0,65.0,280.0,690.0,985.0,1630.0,261.0,4.0,3931.0,1783,1.5,,2.0,97,0.8,9,-0.2,17
2024-01-18 09:00:00,1309.0,808.0,2117.0,0.0,0.0,1.0,12.0,56.0,184.0,350.0,466.0,801.0,245.0,2.0,2117.0,989,1.5,,2.1,94,0.8,8,-0.2,21
2024-01-18 10:00:00,946.0,559.0,1505.0,0.0,0.0,1.0,7.0,40.0,201.0,253.0,312.0,486.0,204.0,0.0,1505.0,684,1.7,,1.3,93,0.7,8,-0.2,22
2024-01-18 11:00:00,1200.0,649.0,1849.0,0.0,0.0,2.0,12.0,74.0,196.0,325.0,375.0,587.0,275.0,3.0,1849.0,821,2.9,,1.7,93,0.4,5,-0.2,21
2024-01-18 12:00:00,1390.0,846.0,2236.0,0.0,0.0,1.0,10.0,77.0,261.0,389.0,436.0,700.0,358.0,4.0,2236.0,946,5.0,,1.5,81,,3,2.9,31
2024-01-18 13:00:00,1447.0,853.0,2300.0,0.0,0.0,1.0,15.0,73.0,283.0,408.0,404.0,636.0,474.0,6.0,2300.0,1120,6.5,,2.3,74,,1,7.4,15
2024-01-18 14:00:00,1493.0,929.0,2422.0,0.0,1.0,3.0,14.0,83.0,276.0,378.0,433.0,695.0,532.0,7.0,2422.0,1164,7.9,,2.9,71,,2,8.2,23
2024-01-18 15:00:00,1766.0,1083.0,2849.0,0.0,0.0,2.0,16.0,108.0,324.0,488.0,491.0,784.0,630.0,6.0,2849.0,1281,8.5,,3.1,69,,1,8.3,26
2024-01-18 16:00:00,2132.0,1233.0,3365.0,0.0,0.0,3.0,7.0,105.0,402.0,591.0,634.0,923.0,696.0,4.0,3365.0,1502,9.2,,3.5,64,,1,4.5,20
2024-01-18 17:00:00,3283.0,1663.0,4946.0,0.0,0.0,0.0,7.0,106.0,487.0,891.0,1065.0,1564.0,823.0,3.0,4946.0,2221,9.0,,2.7,64,,1,1.7,13
2024-01-18 18:00:00,4100.0,2143.0,6243.0,0.0,0.0,0.0,4.0,77.0,439.0,1066.0,1470.0,2396.0,785.0,5.0,6243.0,2894,7.7,,4.1,67,,3,0.3,20
2024-01-18 19:00:00,2461.0,1261.0,3722.0,0.0,0.0,0.0,2.0,45.0,283.0,547.0,855.0,1467.0,515.0,8.0,3722.0,1828,6.6,,4.0,70,,0,0.1,13
2024-01-18 20:00:00,1994.0,1022.0,3016.0,0.0,0.0,0.0,3.0,38.0,228.0,464.0,635.0,1145.0,500.0,3.0,3016.0,1433,5.4,,4.1,74,,0,-0.5,8
2024-01-18 21:00:00,1923.0,970.0,2893.0,0.0,0.0,0.0,2.0,44.0,207.0,428.0,540.0,1056.0,612.0,4.0,2893.0,1289,5.0,,5.1,74,,0,-0.2,14
2024-01-18 22:00:00,1585.0,783.0,2368.0,0.0,0.0,1.0,4.0,22.0,147.0,283.0,392.0,880.0,639.0,0.0,2368.0,1149,4.8,,4.3,75,,0,-0.2,23
2024-01-18 23:00:00,1125.0,350.0,1475.0,0.0,0.0,4.0,4.0,19.0,111.0,184.0,214.0,559.0,380.0,0.0,1475.0,721,4.5,,4.6,75,,6,-0.1,19
2024-01-19 00:00:00,969.0,222.0,1191.0,0.0,0.0,1.0,2.0,25.0,147.0,163.0,179.0,376.0,298.0,0.0,1191.0,596,4.4,,3.4,75,,4,0.2,21
2024-01-19 01:00:00,746.0,130.0,876.0,0.0,0.0,0.0,3.0,38.0,146.0,158.0,119.0,229.0,183.0,0.0,876.0,427,4.4,,4.1,75,,9,0.4,33
2024-01-19 02:00:00,532.0,77.0,609.0,0.0,0.0,0.0,3.0,22.0,119.0,118.0,73.0,139.0,134.0,0.0,609.0,299,4.5,,4.8,75,,9,0.6,28
2024-01-19 03:00:00,358.0,63.0,421.0,0.0,0.0,0.0,3.0,24.0,87.0,94.0,61.0,89.0,63.0,0.0,421.0,195,4.5,,4.9,75,,9,0.7,27
2024-01-19 04:00:00,323.0,83.0,406.0,0.0,0.0,0.0,3.0,14.0,102.0,78.0,61.0,96.0,52.0,0.0,406.0,155,4.5,,3.1,74,,8,0.7,30
2024-01-19 05:00:00,507.0,178.0,685.0,0.0,0.0,1.0,5.0,26.0,94.0,131.0,172.0,188.0,67.0,0.0,685.0,318,4.6,,3.9,73,,8,0.7,24
2024-01-19 06:00:00,1166.0,406.0,1572.0,0.0,0.0,0.0,0.0,55.0,193.0,340.0,432.0,475.0,77.0,0.0,1572.0,638,4.6,,3.8,72,,9,0.7,13
2024-01-19 07:00:00,2273.0,993.0,3266.0,0.0,0.0,1.0,5.0,68.0,316.0,691.0,912.0,1082.0,190.0,1.0,3266.0,1509,4.6,,4.3,70,,9,0.7,12
2024-01-19 08:00:00,3651.0,2232.0,5883.0,0.0,1.0,2.0,21.0,82.0,387.0,1040.0,1511.0,2423.0,412.0,2.0,5883.0,2725,4.2,,3.4,71,,6,-0.1,10
2024-01-19 09:00:00,1839.0,1170.0,3009.0,0.0,0.0,3.0,12.0,77.0,278.0,473.0,683.0,1097.0,384.0,2.0,3009.0,1384,4.4,,2.9,71,,1,0.2,13
2024-01-19 10:00:00,1325.0,833.0,2158.0,0.0,0.0,1.0,10.0,70.0,235.0,348.0,467.0,678.0,346.0,3.0,2158.0,967,5.7,,5.4,65,,3,5.1,11
2024-01-19 11:00:00,1596.0,958.0,2554.0,0.0,0.0,5.0,9.0,73.0,291.0,411.0,533.0,842.0,386.0,4.0,2554.0,1233,7.3,,4.6,61,,6,9.9,10
2024-01-19 12:00:00,1776.0,1047.0,2823.0,0.0,0.0,1.0,9.0,86.0,319.0,470.0,555.0,860.0,514.0,9.0,2823.0,1326,7.5,,4.8,60,,8,7.7,18
2024-01-19 13:00:00,1667.0,1088.0,2755.0,0.0,0.0,1.0,12.0,64.0,268.0,438.0,511.0,877.0,579.0,5.0,2755.0,1283,8.2,,3.7,57,,8,9.8,24
2024-01-19 14:00:00,1700.0,1162.0,2862.0,0.0,0.0,2.0,10.0,72.0,318.0,454.0,556.0,858.0,585.0,7.0,2862.0,1314,8.1,,5.4,57,,7,7.9,14
2024-01-19 15:00:00,1941.0,1174.0,3115.0,0.0,0.0,4.0,9.0,97.0,336.0,498.0,561.0,933.0,673.0,4.0,3115.0,1459,8.6,,4.1,54,,8,7.7,13
2024-01-19 16:00:00,2434.0,1359.0,3793.0,0.0,0.0,2.0,11.0,102.0,374.0,653.0,752.0,1150.0,744.0,4.0,3793.0,1661,8.5,,4.2,53,,8,5.4,14
2024-01-19 17:00:00,3489.0,1776.0,5265.0,0.0,0.0,4.0,10.0,89.0,427.0,903.0,1174.0,1760.0,886.0,12.0,5265.0,2512,6.8,,5.6,57,,8,2.4,15
2024-01-19 18:00:00,4061.0,2156.0,6217.0,0.0,1.0,3.0,7.0,73.0,451.0,1076.0,1494.0,2336.0,766.0,10.0,6217.0,2977,5.3,,6.3,61,,8,0.3,12
2024-01-19 19:00:00,2365.0,1180.0,3545.0,0.0,0.0,2.0,3.0,50.0,267.0,562.0,737.0,1376.0,540.0,7.0,3545.0,1728,4.6,,5.6,64,,8,-0.2,6
2024-01-19 20:00:00,1726.0,849.0,2575.0,0.0,0.0,1.0,10.0,31.0,182.0,395.0,533.0,931.0,489.0,3.0,2575.0,1285,4.2,,4.9,65,,8,-0.3,5
2024-01-20 00:00:00,1050.0,247.0,1297.0,0.0,0.0,1.0,1.0,25.0,144.0,152.0,199.0,443.0,331.0,1.0,1297.0,646,4.1,,4.5,64,,7,0.0,6
2024-01-20 01:00:00,817.0,170.0,987.0,0.0,0.0,2.0,2.0,27.0,158.0,132.0,164.0,283.0,219.0,0.0,987.0,531,3.8,,5.4,66,,8,-0.2,26
2024-01-20 02:00:00,583.0,124.0,707.0,0.0,0.0,1.0,1.0,24.0,105.0,108.0,109.0,198.0,160.0,1.0,707.0,382,3.8,,5.6,67,,7,0.0,8
2024-01-20 03:00:00,451.0,93.0,544.0,0.0,0.0,0.0,1.0,29.0,109.0,93.0,68.0,148.0,96.0,0.0,544.0,246,3.7,,5.0,67,,6,0.0,8
2024-01-20 06:00:00,486.0,156.0,642.0,0.0,0.0,0.0,1.0,18.0,98.0,104.0,143.0,209.0,68.0,1.0,642.0,234,3.6,,7.2,65,,9,0.1,9
2024-01-20 07:00:00,632.0,296.0,928.0,0.0,0.0,1.0,7.0,51.0,116.0,151.0,189.0,288.0,125.0,0.0,928.0,456,3.6,,5.5,64,,9,0.3,7
2024-01-20 08:00:00,1073.0,666.0,1739.0,0.0,0.0,0.0,7.0,35.0,177.0,291.0,382.0,633.0,213.0,1.0,1739.0,788,3.6,,6.1,64,,9,0.2,4
2024-01-20 09:00:00,1339.0,803.0,2142.0,0.0,0.0,2.0,3.0,62.0,198.0,381.0,393.0,769.0,333.0,0.0,2142.0,1030,3.8,,5.9,62,,10,0.7,4
2024-01-20 10:00:00,1350.0,842.0,2192.0,0.0,0.0,1.0,11.0,61.0,171.0,340.0,443.0,835.0,324.0,5.0,2192.0,1074,4.1,,5.5,60,,10,1.2,4
2024-01-20 11:00:00,1508.0,873.0,2381.0,0.0,0.0,1.0,7.0,58.0,213.0,360.0,480.0,913.0,345.0,4.0,2381.0,1101,4.4,,6.3,59,,10,2.1,7
2024-01-20 12:00:00,1472.0,932.0,2404.0,0.0,0.0,1.0,6.0,47.0,232.0,360.0,466.0,843.0,443.0,5.0,2404.0,1163,4.7,,5.6,57,,10,2.5,8
2024-01-20 14:00:00,1315.0,702.0,2017.0,0.0,0.0,2.0,5.0,43.0,176.0,342.0,394.0,638.0,410.0,7.0,2017.0,926,4.5,,6.6,70,,10,4.5,5
2024-01-20 15:00:00,1223.0,630.0,1852.0,1.0,1.0,0.0,6.0,46.0,200.0,294.0,329.0,574.0,397.0,6.0,1853.0,844,4.5,0.0,6.1,67,,10,3.4,6
2024-01-20 16:00:00,711.0,296.0,1007.0,0.0,1.0,0.0,2.0,30.0,104.0,158.0,202.0,297.0,212.0,1.0,1007.0,376,4.0,,5.1,72,,10,2.1,7
2024-01-21 01:00:00,565.0,118.0,683.0,0.0,0.0,0.0,0.0,22.0,84.0,86.0,97.0,223.0,171.0,0.0,683.0,346,2.4,,3.8,71,,9,-0.1,4
2024-01-21 04:00:00,234.0,56.0,290.0,0.0,0.0,0.0,2.0,11.0,52.0,62.0,51.0,76.0,36.0,0.0,290.0,137,2.0,,2.2,68,,9,-0.2,4
2024-01-21 08:00:00,749.0,348.0,1097.0,0.0,0.0,0.0,5.0,38.0,135.0,200.0,177.0,359.0,181.0,2.0,1097.0,497,1.9,,0.9,69,,9,-0.2,6
2024-01-21 10:00:00,1106.0,644.0,1750.0,0.0,0.0,0.0,8.0,35.0,155.0,291.0,355.0,625.0,279.0,2.0,1750.0,735,2.7,,1.5,69,,9,1.5,8
2024-01-21 11:00:00,1184.0,669.0,1853.0,0.0,0.0,2.0,4.0,54.0,178.0,293.0,398.0,620.0,303.0,1.0,1853.0,844,3.4,,1.4,68,,9,3.9,9
2024-01-21 12:00:00,1313.0,725.0,2038.0,0.0,0.0,2.0,3.0,38.0,174.0,312.0,382.0,768.0,358.0,1.0,2038.0,981,4.2,0.0,1.3,66,,9,5.2,3
2024-01-21 13:00:00,1147.0,576.0,1723.0,0.0,0.0,0.0,4.0,36.0,165.0,265.0,322.0,599.0,329.0,3.0,1723.0,812,4.2,,2.5,73,,9,5.6,11
2024-01-21 14:00:00,776.0,373.0,1149.0,0.0,0.0,0.0,5.0,40.0,100.0,180.0,235.0,355.0,232.0,2.0,1149.0,542,3.4,,2.1,85,,9,5.2,16
2024-01-21 15:00:00,586.0,248.0,834.0,0.0,0.0,1.0,1.0,23.0,80.0,158.0,140.0,236.0,194.0,1.0,834.0,378,3.0,0.2,1.9,88,,10,3.9,10
2024-01-21 16:00:00,873.0,343.0,1216.0,0.0,0.0,1.0,3.0,37.0,110.0,192.0,191.0,366.0,312.0,4.0,1216.0,544,2.6,,1.7,89,,10,3.1,13
2024-01-21 17:00:00,977.0,410.0,1387.0,0.0,0.0,0.0,0.0,36.0,108.0,231.0,239.0,453.0,318.0,2.0,1387.0,604,2.4,,2.8,88,,10,1.9,7
2024-01-21 18:00:00,976.0,405.0,1381.0,0.0,0.0,1.0,3.0,24.0,99.0,223.0,254.0,439.0,334.0,4.0,1381.0,617,2.3,0.2,2.7,85,,10,1.0,11
2024-01-21 19:00:00,897.0,404.0,1301.0,0.0,0.0,1.0,3.0,24.0,105.0,150.0,210.0,483.0,319.0,6.0,1301.0,620,2.2,,2.4,82,,9,0.5,10
2024-01-21 20:00:00,806.0,380.0,1186.0,0.0,0.0,1.0,1.0,7.0,97.0,150.0,207.0,435.0,284.0,4.0,1186.0,563,1.5,,4.0,85,,10,0.2,19
2024-01-21 21:00:00,783.0,389.0,1172.0,0.0,0.0,0.0,1.0,11.0,75.0,122.0,209.0,436.0,315.0,3.0,1172.0,562,-0.1,0.0,4.7,81,,10,-0.2,43
2024-01-21 22:00:00,706.0,305.0,1011.0,0.0,0.0,1.0,4.0,12.0,60.0,91.0,128.0,341.0,373.0,0.0,1011.0,474,-1.0,,4.4,79,,10,-0.2,48
